DATA_YM,AREA_ID,AREA_NM,DIST_CD,DIST_NM,TOTAL_BIDG,FAC_NEIGH_1,FAC_NEIGH_2,FAC_CULT_MTG,FAC_RELG,FAC_RETAIL,FAC_MEDI,FAC_YOSE,FAC_TRAIN,FAC_SPORT,FAC_STAY,FAC_LEISURE,TOTAL_GAS,CMRC_GAS,TOTAL_ELEC
202309,9160,이태원역,11170,용산구,470.0,33.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46107,45301,152.981
202410,9577,중앙로,48240,사천시,76.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0,0,225.316
202309,10171,시청역,30170,서구,97.0,10.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338483,194923,1899.429
202303,9497,장산역_2,26350,해운대구,187.0,34.0,98.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1202123,1099282,3529.928
202404,9339,신림역_2,11620,관악구,81.0,7.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,337749,337749,668.568
202210,10111,간석오거리역,28200,남동구,151.0,24.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.0,480634,235982,1294.78
202409,9955,미금역_2,41135,성남시 분당구,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262,1170,55.951
202408,9293,선릉역_3,11680,강남구,74.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,1323713,198109,4181.95
202210,9585,하동공설시장,48850,하동군,340.0,116.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,95322,80766,610.201
202310,9500,범일동역_1,26170,동구,250.0,61.0,97.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,8.0,311834,182233,1407.452
202405,9214,가산디지털단지역_2,11545,금천구,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796552,0,3510.452
202311,9834,남원공용버스터미널,52190,남원시,52.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0.0
202408,9454,미남역,26260,동래구,78.0,11.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,102452,84639,542.481
202405,9901,죽전역,41465,용인시 수지구,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,284981,272346,2538.795
202408,9972,양평역_1,41830,양평군,181.0,28.0,39.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,46237,45894,317.19
202407,10225,합덕읍,44270,당진시,343.0,168.0,50.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,3.0,17427,14742,558.897
202211,9657,하망동,47210,영주시,479.0,172.0,106.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,13.0,4.0,261595,117240,964.788
202403,10194,오류동먹자골목,30140,중구,163.0,46.0,71.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,484869,295534,757.255
202311,9947,유통상가사거리,41390,시흥시,18.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,408805,248313,1719.591
202407,9513,사하역,26380,사하구,57.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9903,9086,70.619
202208,9170,동대문시장_1,11110,종로구,310.0,177.0,74.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,7.0,771879,625340,2715.827
202310,10169,둔산2동_2,30170,서구,63.0,10.0,32.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,921353,789731,3384.462
202310,9227,시흥1동,11545,금천구,177.0,68.0,34.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,591980,557018,1564.685
202309,9909,용인사거리_2,41461,용인시 처인구,109.0,14.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,42002,24333,364.141
202310,9572,거창읍_1,48880,거창군,163.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462,2261,119.835
202301,9302,압구정 로데오거리_2,11680,강남구,501.0,171.0,262.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,4603955,3149579,8559.452
202208,10267,대명리조트앞,43800,단양군,119.0,14.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,95.055
202212,9415,중앙시장,42210,속초시,207.0,119.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0,489.566
202301,9243,영등포시장역,11560,영등포구,367.0,213.0,52.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,1247346,631391,1127.014
202207,9767,해남군청,46820,해남군,560.0,126.0,94.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,9.0,6.0,69585,60224,778.204
202406,9231,목동 현대백화점,11470,양천구,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748100,91446,5452.764
202210,9493,센텀시티역_2,26350,해운대구,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2798301,1695169,10617.14
202210,10176,월평역,30170,서구,159.0,8.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,341751,309657,1459.135
202301,9285,도산공원사거리_1,11680,강남구,77.0,11.0,42.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1342575,838719,1714.119
202404,9843,영등1동_1,52140,익산시,70.0,26.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,529874,65356,436.348
202210,9930,병점중심상가,41590,화성시,404.0,35.0,167.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,955861,905145,3043.537
202407,10102,구월동로데오거리,28200,남동구,104.0,28.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1194592,769061,4873.45
202406,9189,혜화역 대학로_2,11110,종로구,113.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85115,84547,419.458
202211,9516,하단역_2,26380,사하구,295.0,29.0,112.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,18.0,836617,721187,2282.285
202303,9854,중앙동_2,45130,군산시,232.0,122.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,64602,64567,255.285
202301,10056,주엽역_2,41287,고양시 일산서구,25.0,4.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,387618,298168,2799.941
202408,9422,단구동 프리미엄아울렛,51130,원주시,38.0,3.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,77201,66149,663.615
202404,9306,언주역_2,11680,강남구,93.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203498,121584,673.077
202308,9599,중앙동,48330,양산시,356.0,21.0,31.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,12075,8913,134.824
202303,9381,등나무근린공원,11350,노원구,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,748345,238804,1097.738
202212,9405,홍천읍,42720,홍천군,912.0,307.0,119.0,1.0,6.0,3.0,2.0,7.0,0.0,2.0,22.0,2.0,781594,708957,2299.329
202301,10130,운서동,28110,중구,41.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1171877,941802,2127.49
202307,10252,청주고속버스터미널,43113,청주시 흥덕구,229.0,22.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,1163378,1134421,2761.257
202403,9475,연산동역_4,26470,연제구,325.0,36.0,94.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,5.0,1052890,450752,1396.816
202311,9644,담티역,27260,수성구,105.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66541,66541,135.102
202208,10316,대구혁신도시,27140,동구,13.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,185946,185946,1485.832
202309,9377,수유역_3,11305,강북구,112.0,11.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,79701,55372,249.47
202301,9531,삼산동_3,31140,남구,127.0,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,1011574,390497,656.333
202409,10237,청양시외버스터미널,44790,청양군,205.0,18.0,28.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,102267,8296,446.05
202407,9357,남부터미널역_3,11650,서초구,95.0,11.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207409,104646,761.876
202310,9309,역삼역_3,11680,강남구,240.0,21.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379466,157665,967.862
202210,9590,내외동,48250,김해시,62.0,22.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,668357,566805,2252.169
202303,9882,장안구청,41111,수원시 장안구,113.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,524413,524413,1065.0
202407,9999,중앙시장,41250,동두천시,27.0,17.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4641,4286,102.724
202406,10066,대화역_2,41287,고양시 일산서구,16.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,132453,56095,810.973
202207,9321,코엑스,11680,강남구,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7989410,7170390,23475.563
202309,9769,차없는거리,46110,목포시,218.0,94.0,17.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,14.0,3.0,41805,41770,211.226
202404,9484,용호1동,26290,남구,236.0,29.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,260545,142862,525.643
202212,10103,인천지방법원,28177,미추홀구,98.0,7.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,322692,306609,696.887
202311,9836,순창공용버스정류장,52770,순창군,131.0,37.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0
202306,9670,양포동_2,47190,구미시,74.0,20.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,278921,257016,938.931
202306,9609,감삼역,27290,달서구,162.0,41.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147911,134051,1027.918
202310,9509,다대1동,26380,사하구,100.0,22.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98881,70359,414.368
202208,9713,상무지구_1,29140,서구,60.0,4.0,27.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,8.0,1175437,1059606,3676.568
202303,9459,부전역_1,26230,부산진구,180.0,57.0,38.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,484346,127244,1355.566
202401,10111,간석오거리역,28200,남동구,148.0,23.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,11.0,2181058,793460,1636.49
202312,9295,선정릉역_1,11680,강남구,67.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,351121,110369,864.162
202401,9874,아주대삼거리_1,41117,수원시 영통구,52.0,13.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85401,75969,271.858
202207,9680,석적읍,47850,칠곡군,181.0,31.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,124412,124412,949.532
202407,9170,동대문시장_1,11110,종로구,310.0,178.0,76.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,7.0,732534,726222,2817.98
202409,9462,서면역_2,26230,부산진구,140.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,334348,77109,2129.949
202207,10116,만수6동_1,28200,남동구,63.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67749,67749,579.826
202410,9503,범일동역_4,26170,동구,83.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195,1195,44.378
202301,10144,동암역_2,28237,부평구,82.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,549391,363384,684.113
202208,9328,학동역_1,11680,강남구,134.0,22.0,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112741,73455,859.793
202212,9291,선릉역_1,11680,강남구,41.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1572199,143608,4274.936
202308,10039,행신역,41281,고양시 덕양구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202306,10106,주안6동,28177,미추홀구,191.0,49.0,50.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,23.0,7.0,361140,276619,1064.313
202211,9380,노원역_3,11350,노원구,139.0,53.0,62.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1849352,1649019,3442.538
202308,10127,동인천역,28110,중구,98.0,39.0,5.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,158745,153272,491.97
202409,9236,국회의사당역_2,11560,영등포구,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322123,0,1281.295
202207,10276,북한산보국문역,11290,성북구,29.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41196,41196,122.494
202410,10365,원통시내 상권,51810,인제군,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.249
202409,10226,대천1동,44180,보령시,241.0,56.0,43.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,9.0,2.0,34742,31615,666.537
202208,9185,종묘앞_1,11110,종로구,102.0,67.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,2.59
202410,9619,칠성시장역,27230,북구,141.0,24.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,35821,35704,222.02
202407,9635,동천동,27230,북구,132.0,34.0,55.0,2.0,1.0,5.0,4.0,0.0,0.0,1.0,12.0,0.0,974446,892457,5502.014
202210,9372,서울대입구역_3,11620,관악구,155.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,629871,441803,1290.645
202309,9438,덕천역_2,26320,북구,185.0,16.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33730,11773,108.255
202402,9885,정자3동주민센터,41111,수원시 장안구,22.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305133,155353,1296.289
202303,10113,논현역,28200,남동구,114.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308556,307058,1160.442
202303,9603,강구안,48220,통영시,897.0,359.0,147.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,58.0,26.0,99884,76693,1757.448
202211,9742,양산동_2,29170,북구,374.0,64.0,90.0,0.0,3.0,0.0,2.0,7.0,0.0,1.0,3.0,0.0,1294999,340999,1596.831
202211,9660,고령시외버스터미널,47830,고령군,399.0,129.0,53.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,64127,62443,647.549
202406,9291,선릉역_1,11680,강남구,41.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,831640,79101,3979.384
202409,9566,의창동,48121,창원시 의창구,187.0,40.0,47.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,222455,220801,722.966
202303,9462,서면역_2,26230,부산진구,410.0,125.0,189.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,16.0,3.0,3522962,1046216,6084.583
202307,9281,논현역_3,11650,서초구,257.0,51.0,95.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,667966,588534,2541.546
202303,9148,서대문역_1,11110,종로구,32.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12159,4690,91.794
202207,9610,계명대,27290,달서구,264.0,20.0,57.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85314,85314,1021.967
202303,10000,지행역,41250,동두천시,33.0,16.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,834237,750064,1522.663
202306,9274,장지역,11710,송파구,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385102,340198,0.0
202401,9643,황금2동,27260,수성구,109.0,12.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,8.0,873243,403033,1556.054
202312,9365,양재동 꽃시장,11650,서초구,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,881444,881444,696.626
202406,10126,연수역_2,28185,연수구,45.0,1.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,214555,214555,541.855
202211,9470,연산9동_1,26470,연제구,127.0,26.0,26.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,65087,53833,274.107
202311,10118,인천소래포구,28200,남동구,83.0,14.0,33.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,9.0,0.0,930634,793202,2712.393
202309,9840,삼성동,45140,익산시,36.0,14.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72987,72496,301.292
202407,10112,구월4동,28200,남동구,204.0,70.0,41.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,289543,275730,1251.874
202307,10306,명지1동(명지국제신도시-2),26440,강서구,43.0,21.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,383328,169152,3180.443
202409,10159,완정역,28260,서구,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122290,201,227.858
202308,10007,젊음의거리_1,41150,의정부시,171.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33671,9256,116.022
202409,9679,성주시외버스터미널,47840,성주군,67.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4853,4853,63.225
202210,9508,괴정역_3,26380,사하구,55.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,23423,23423,186.879
202409,9507,괴정역_2,26380,사하구,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843,23,15.258
202208,9831,아중역앞,45113,전주시 덕진구,646.0,59.0,222.0,1.0,2.0,1.0,1.0,7.0,0.0,3.0,36.0,16.0,978956,488476,3419.3
202301,9819,전주시청_2,45111,전주시 완산구,51.0,20.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,256307,114887,594.734
202301,9918,평택시청_2,41220,평택시,102.0,10.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1251963,370113,1108.461
202404,9574,남해군청,48840,남해군,465.0,134.0,68.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,0,0,861.26
202410,9469,거제1동_1,26470,연제구,138.0,8.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24048,19256,122.703
202301,9435,중앙로,42190,태백시,742.0,230.0,101.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,38.0,21.0,0,0,2181.497
202303,9510,당리역_1,26380,사하구,82.0,18.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100564,63827,213.44
202401,9633,효목2동_2,27140,동구,33.0,8.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,33892,33892,163.064
202403,10375,하단역 3,26380,사하구,89.0,15.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,496167,284091,727.131
202208,9693,양덕동,47113,포항시 북구,526.0,161.0,190.0,0.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,332269,331845,2366.907
202211,10091,호수동상점가,41273,안산시 단원구,43.0,9.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,185651,173812,2185.402
202410,9453,명륜역,26260,동래구,35.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47995,47995,106.353
202312,9709,영천역,47230,영천시,529.0,187.0,98.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,18.0,8.0,500731,387966,1273.634
202403,9840,삼성동,52140,익산시,120.0,27.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194782,194782,486.511
202401,10023,원종사거리,41196,부천시 오정구,63.0,17.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,277155,277155,796.644
202303,9239,문래동 주민센터,11560,영등포구,15.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847871,0,2058.956
202303,9500,범일동역_1,26170,동구,252.0,61.0,97.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,8.0,436718,226588,1279.276
202303,10244,구법원,43111,청주시 상당구,193.0,48.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,63224,57223,202.624
202210,9191,남대문시장,11140,중구,563.0,247.0,212.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,2.0,0.0,1191108,1118768,2888.33
202301,9615,성서산업단지역_2,27290,달서구,40.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,650726,548659,1589.267
202403,9213,가리봉시장(구로디지털오거리),11530,구로구,91.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144605,144605,119.01
202306,9550,온산읍,31710,울주군,152.0,34.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,19.0,99558,99558,449.678
202310,9943,삼미시장,41390,시흥시,229.0,112.0,39.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,449542,397700,1101.28
202402,9328,학동역_1,11680,강남구,133.0,22.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,694554,328554,916.914
202212,9200,시청역_2,11140,중구,48.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2985344,182464,2181.71
202402,9462,서면역_2,26230,부산진구,409.0,126.0,189.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,16.0,3.0,5999974,1399373,7296.411
202312,10290,쌍촌동2,29140,서구,280.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37192,37192,101.95
202210,9589,김해시청,48250,김해시,689.0,189.0,123.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,68.0,15.0,386091,275461,2299.721
202207,9394,장한평역_1,11230,동대문구,54.0,23.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,402493,251179,1373.904
202306,9976,여주군청,41670,여주시,161.0,61.0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,41871,37515,284.356
202312,10196,태평동,30140,중구,264.0,36.0,56.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,9.0,2.0,329684,218672,443.068
202406,9148,서대문역_1,11110,종로구,32.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3063,3063,88.82
202210,9694,남부시장,47111,포항시 남구,109.0,36.0,23.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58867,58867,241.705
202310,9762,완도읍,46890,완도군,405.0,138.0,110.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,20.0,16.0,0,0,1071.868
202404,10129,연안부두,28110,중구,68.0,22.0,18.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,1.0,236001,215404,709.494
202211,10081,안양대앞,41171,안양시 만안구,277.0,57.0,33.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,417579,393087,444.008
202312,9474,연산동역_3,26470,연제구,133.0,14.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,723563,342077,1427.417
202309,9666,선주원남동_2,47190,구미시,115.0,8.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,76945,76805,428.111
202210,10247,상당구청,43114,청주시 청원구,174.0,34.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83542,31927,504.38
202211,10294,풍암동2,29140,서구,154.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27171,27171,69.746
202303,10105,주안2동,28177,미추홀구,133.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,213131,72470,334.237
202407,10299,당정동,41410,군포시,68.0,6.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346642,263508,1943.192
202312,9406,화천공용버스터미널,51790,화천군,284.0,102.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,7.0,0,0,828.871
202310,9969,신흥역_2,41131,성남시 수정구,30.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,57638,56965,264.215
202405,9515,하단역_1,26380,사하구,106.0,22.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,101655,62792,395.12
202303,9917,평택시청_1,41220,평택시,34.0,11.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,417489,395343,1032.347
202403,9284,대치역_2,11680,강남구,17.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,360331,99854,895.483
202402,10208,신방동_1,44131,천안시 동남구,18.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,162615,93208,825.649
202301,10309,명지오션시티-2,26440,강서구,220.0,6.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,5490081,134801,2244.147
202301,9574,남해군청,48840,남해군,467.0,134.0,68.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,3.0,0,0,1121.841
202410,10229,동문1동,44210,서산시,63.0,15.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,527398,298416,689.973
202307,9910,상현역,41465,용인시 수지구,27.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,293219,181819,1736.126
202308,9695,포항시청,47111,포항시 남구,55.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91911,34675,409.454
202301,9405,홍천읍,42720,홍천군,913.0,307.0,119.0,1.0,6.0,3.0,2.0,7.0,0.0,2.0,22.0,2.0,1250501,1132967,3183.991
202402,9843,영등1동_1,52140,익산시,70.0,26.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,876929,93287,531.961
